name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_train1A_00287006405.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00288007531.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00289005728.jpg,LongSleeve,multicolour,Short,0.4,,0.6,,,,,,,,
img_qh_train1A_00290000672.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00291000983.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00292008580.jpg,LongSleeve,multicolour,Short,0.7,,,,0.3,,,,,,
img_qh_train1A_00293003938.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00294008411.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_00295001149.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00296000743.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_00297002107.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_00298005524.jpg,LongSleeve,multicolour,Short,0.2,,,,0.8,,,,,,
img_qh_train1A_00299004077.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_00300000422.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00301009655.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00302005546.jpg,LongSleeve,multicolour,Short,,,0.8,,,,,,,0.2,
img_qh_train1A_00303008703.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00304004245.jpg,LongSleeve,multicolour,Short,,,,,0.8,,,,,0.2,
img_qh_train1A_00305003188.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_00306005670.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_00307007457.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00308006482.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00309009528.jpg,LongSleeve,Solidcolor,middle,,,,1,,,,,,,
img_qh_train1A_00310003194.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00311005239.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00312007711.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_00313003734.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00314006338.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00315002242.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00316001072.jpg,LongSleeve,multicolour,Short,,,0.3,,0.7,,,,,,
img_qh_train1A_00317003625.jpg,LongSleeve,multicolour,Long,0.1,,0.6,,,,,,,0.3,
img_qh_train1A_00318008822.jpg,LongSleeve,multicolour,Long,0.4,,,,,,,,,0.6,
img_qh_train1A_00319000291.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00320002480.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00321000621.jpg,LongSleeve,multicolour,Short,,,,,0.8,,,,,0.2,
img_qh_train1A_00322006532.jpg,ShortSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_train1A_00323005322.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00324006235.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00325005639.jpg,LongSleeve,multicolour,Short,0.7,,,,0.3,,,,,,
img_qh_train1A_00326003732.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_00327006604.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00328000806.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00329002054.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00330005502.jpg,LongSleeve,lattice,Short,0.8,,,,0.2,,,,,,
img_qh_train1A_00331009249.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_00332007386.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00333004934.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00334008244.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00335000283.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00336006265.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00337002626.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00338007481.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00339000999.jpg,ShortSleeve,multicolour,Bald,0.8,,,,,,,,,0.2,
img_qh_train1A_00340000654.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00341003233.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00342009062.jpg,ShortSleeve,lattice,Long,0.2,,,,0.8,,,,,,
img_qh_train1A_00343006719.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_00344007830.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00345004983.jpg,LongSleeve,multicolour,Long,0.2,,,,0.8,,,,,,
img_qh_train1A_00346002218.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_00347008209.jpg,LongSleeve,Solidcolor,Long,,,,,,1,,,,,
img_qh_train1A_00348003762.jpg,LongSleeve,multicolour,Long,,,,,0.5,,,,,0.5,
img_qh_train1A_00349003643.jpg,LongSleeve,multicolour,Long,,,,0.6,0.1,,,,,,0.3
img_qh_train1A_00350007040.jpg,ShortSleeve,multicolour,Short,0.8,,,,,,0.2,,,,
img_qh_train1A_00351005850.jpg,ShortSleeve,multicolour,middle,0.5,,,,,,,,,0.5,
img_qh_train1A_00352000572.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_00353009336.jpg,LongSleeve,multicolour,Long,0.2,,,,,,,,,,0.8
img_qh_train1A_00354007290.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00355005459.jpg,LongSleeve,multicolour,Long,0.7,,,,,,,,,0.3,
img_qh_train1A_00356003941.jpg,LongSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_00357004426.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00358005209.jpg,LongSleeve,multicolour,Long,0.2,,,,,,,,0.5,0.3,
img_qh_train1A_00359008148.jpg,LongSleeve,multicolour,Long,0.4,,,,0.2,,,,,0.4,
img_qh_train1A_00360007663.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00361005162.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00362001770.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00363002126.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00364007688.jpg,LongSleeve,multicolour,Long,0.3,,,,0.7,,,,,,
img_qh_train1A_00365001727.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00366003040.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00367004699.jpg,LongSleeve,multicolour,Short,,,,,0.8,,,,,,0.2
img_qh_train1A_00368003294.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00369004857.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00370003353.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,,0.4
img_qh_train1A_00371006199.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00372000082.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00373005765.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_00374001373.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00375002650.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00376003158.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_00377008624.jpg,LongSleeve,multicolour,Short,0.6,,,,0.4,,,,,,
img_qh_train1A_00378009143.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00379000356.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00380003203.jpg,LongSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_00381008141.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00382008767.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_00383001967.jpg,LongSleeve,multicolour,Long,,,,,,,,,0.7,0.3,
img_qh_train1A_00384009376.jpg,LongSleeve,multicolour,Long,,,0.6,,,,,,,0.4,
img_qh_train1A_00385007159.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00386007629.jpg,LongSleeve,multicolour,Short,,,0.5,,,,,,,0.5,
img_qh_train1A_00387005577.jpg,LongSleeve,Solidcolor,middle,,1,,,,,,,,,
img_qh_train1A_00388004877.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_00389004716.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_train1A_00390002351.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_00391000658.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00392007556.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00393006838.jpg,LongSleeve,multicolour,Short,,,,0.7,,,,,,0.3,
img_qh_train1A_00394008223.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00395005844.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_train1A_00396000956.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00397006710.jpg,LongSleeve,multicolour,Short,,,0.2,,,,,,,0.8,
img_qh_train1A_00398008953.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00399005211.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00400002266.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00401005144.jpg,LongSleeve,multicolour,Long,,,,,,,,,0.7,0.3,
img_qh_train1A_00402000273.jpg,ShortSleeve,multicolour,Short,0.2,,,,,,,,,0.8,
img_qh_train1A_00403004097.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00404004616.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00405004830.jpg,LongSleeve,multicolour,Short,0.3,,,,0.2,,0.5,,,,
img_qh_train1A_00406008542.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00407002031.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,0.4,
img_qh_train1A_00408008034.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00409004786.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00410005646.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00411001644.jpg,LongSleeve,multicolour,Short,0.7,,,,,,,,,0.3,
img_qh_train1A_00412005924.jpg,LongSleeve,lattice,Long,0.4,,,,,,,,,0.6,
img_qh_train1A_00413007094.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00414002344.jpg,LongSleeve,multicolour,middle,0.7,,,,,,,,,0.3,
img_qh_train1A_00415001127.jpg,LongSleeve,multicolour,middle,0.1,,0.6,,0.3,,,,,,
img_qh_train1A_00416009254.jpg,LongSleeve,multicolour,Short,0.3,,0.7,,,,,,,,
img_qh_train1A_00417004981.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00418000582.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00419002236.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_00420002096.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00421008898.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00422002183.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00423000820.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00424005428.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00425008206.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00426009403.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00427001474.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00428001738.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00429006418.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00430005550.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_train1A_00431006340.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00432005923.jpg,LongSleeve,multicolour,Short,,,,,,,0.5,,,0.5,
img_qh_train1A_00433000471.jpg,ShortSleeve,multicolour,Short,,,0.8,,,,,,,0.2,
img_qh_train1A_00434002446.jpg,ShortSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_00435000651.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00436006712.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00437003510.jpg,LongSleeve,multicolour,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_00438007686.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00439007040.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_train1A_00440006618.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00441008291.jpg,LongSleeve,multicolour,Long,,,,,0.7,,,,,0.3,
img_qh_train1A_00442008977.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00443001429.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00444009824.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_00445001355.jpg,LongSleeve,multicolour,Short,0.6,,,,0.4,,,,,,
img_qh_train1A_00446003839.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00447008309.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00448000098.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_00449004830.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00450005402.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00451007087.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00452006658.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00453009777.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,0.4,
img_qh_train1A_00454008124.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00455001608.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00456004631.jpg,ShortSleeve,multicolour,Long,,,0.5,,,,,,,0.5,
img_qh_train1A_00457000740.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00458002928.jpg,LongSleeve,multicolour,Long,,,,,,,,0.7,,0.3,
img_qh_train1A_00459009546.jpg,LongSleeve,multicolour,Short,0.7,0.2,,,,,,,,0.1,
img_qh_train1A_00460000826.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00461001656.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00462007367.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_00463000833.jpg,LongSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_train1A_00464005618.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00465008907.jpg,LongSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_00466005308.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00467005105.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00468003097.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00469005041.jpg,LongSleeve,multicolour,Short,,,,,0.7,,,,,0.3,
img_qh_train1A_00470008340.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00471007868.jpg,ShortSleeve,multicolour,middle,,,,,,0.8,,,,0.2,
img_qh_train1A_00472005951.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00473004365.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00474008004.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00475009142.jpg,LongSleeve,multicolour,Long,0.2,,,,,,0.8,,,,
img_qh_train1A_00476000866.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00477005911.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00478008286.jpg,LongSleeve,multicolour,Long,0.2,,,,0.8,,,,,,
img_qh_train1A_00479004309.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00480003399.jpg,ShortSleeve,multicolour,middle,0.4,,0.6,,,,,,,,
img_qh_train1A_00481000342.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00482007026.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00483003395.jpg,ShortSleeve,multicolour,Long,,,,,,,,,,0.5,0.5
img_qh_train1A_00484008101.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00485002612.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_00486003027.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_00487009729.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,0.4,
img_qh_train1A_00488002163.jpg,LongSleeve,multicolour,Short,0.2,,,,,,,0.8,,,
img_qh_train1A_00489004616.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00490000048.jpg,LongSleeve,multicolour,middle,,,,0.4,0.6,,,,,,
img_qh_train1A_00491004803.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00492003124.jpg,LongSleeve,multicolour,Short,0.3,,,,0.7,,,,,,
img_qh_train1A_00493008043.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00494007757.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00495003258.jpg,LongSleeve,Solidcolor,middle,,1,,,,,,,,,
img_qh_train1A_00496008141.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00497004620.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00498000655.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00499000709.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00500008927.jpg,LongSleeve,multicolour,Long,0.3,,0.7,,,,,,,,
img_qh_train1A_00501000792.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00502006048.jpg,LongSleeve,multicolour,middle,0.7,,,,0.3,,,,,,
img_qh_train1A_00503001631.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00504004643.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00505000419.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00506005580.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00507006985.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00508001316.jpg,LongSleeve,multicolour,Short,0.4,,,,,,,,,0.6,
img_qh_train1A_00509002392.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00510007192.jpg,LongSleeve,lattice,Long,0.5,,,,,,,,0.5,,
img_qh_train1A_00511001372.jpg,LongSleeve,multicolour,Short,0.8,,,,0.2,,,,,,
img_qh_train1A_00512006747.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00513003457.jpg,LongSleeve,multicolour,Short,0.4,,,,,,,,,0.6,
img_qh_train1A_00514009883.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00515003561.jpg,LongSleeve,multicolour,middle,0.5,,,,,,,,,0.5,
img_qh_train1A_00516002534.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00517005221.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00518009966.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00519001419.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_00520001647.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00521006231.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00522002828.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00523006296.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,0.4,
img_qh_train1A_00524004535.jpg,ShortSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_train1A_00525002277.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00526006820.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00527008574.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00528006068.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00529009948.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00530001284.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00531009887.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00532001976.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_train1A_00533006187.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_00534000688.jpg,ShortSleeve,Solidcolor,Short,,,,,,1,,,,,
img_qh_train1A_00535005768.jpg,LongSleeve,multicolour,Short,,,0.7,,,,,,,0.3,
img_qh_train1A_00536008863.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00537008937.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00538008078.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_00539009746.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_00540007536.jpg,LongSleeve,multicolour,Short,,,,,0.7,,,,,0.3,
img_qh_train1A_00541008643.jpg,LongSleeve,multicolour,middle,0.3,,,,0.7,,,,,,
img_qh_train1A_00542005579.jpg,LongSleeve,multicolour,Short,,,,,0.6,,,,,0.4,
img_qh_train1A_00543007160.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_00544007270.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_00545009480.jpg,LongSleeve,multicolour,Long,,,,,0.5,,,,,0.5,
img_qh_train1A_00546000773.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00547005804.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00548001528.jpg,LongSleeve,multicolour,Short,,,,,,,0.8,,,0.2,
img_qh_train1A_00549009792.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00550009472.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00551005806.jpg,LongSleeve,lattice,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_00552007329.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_00553001809.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,,0.2
img_qh_train1A_00554004354.jpg,LongSleeve,multicolour,middle,0.5,,0.5,,,,,,,,
img_qh_train1A_00555008741.jpg,ShortSleeve,lattice,Short,,,,,0.5,,,,0.5,,
img_qh_train1A_00556004007.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00557002694.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_00558004942.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_00559006258.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00560006414.jpg,ShortSleeve,multicolour,Short,,,,,,,,,0.8,0.2,
img_qh_train1A_00561000282.jpg,LongSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_train1A_00562007457.jpg,LongSleeve,multicolour,Long,0.2,,,,,,,,,0.8,
img_qh_train1A_00563008184.jpg,LongSleeve,multicolour,Long,0.4,,,,0.6,,,,,,
img_qh_train1A_00564002662.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_00565003076.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00566002626.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_00567003517.jpg,LongSleeve,lattice,Long,,0.8,,,,,,,,0.2,
img_qh_train1A_00568004117.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_00569005680.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_00570002801.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_00571009449.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_00572007604.jpg,LongSleeve,multicolour,Long,,,,,0.2,,,,,0.8,
img_qh_train1A_00573008479.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_00574009944.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
